No.,Time,Source,Destination,Protocol,Length,Info
226,7.398662858,192.168.149.2,142.250.192.46,DNS,176,Standard query response 0x5010 AAAA contile-images.services.mozilla.com SOA ns-679.awsdns-20.net
227,7.399294815,142.250.192.46,34.120.115.102,TCP,74,42686  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2037149514 TSecr=0 WS=128
228,7.399499293,142.250.192.46,34.120.115.102,TCP,74,42702  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2037149515 TSecr=0 WS=128
229,7.404228425,34.120.115.102,142.250.192.46,TCP,60,"443  >  42686 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
230,7.404259341,142.250.192.46,34.120.115.102,TCP,54,42686  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
231,7.404228725,34.120.115.102,142.250.192.46,TCP,60,"443  >  42702 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
232,7.404329895,142.250.192.46,34.120.115.102,TCP,54,42702  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
233,7.408409128,142.250.192.46,34.120.115.102,TLSv1.3,571,Client Hello
234,7.408924747,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=1 Ack=518 Win=64240 Len=0
235,7.413991651,142.250.192.46,34.120.115.102,TLSv1.3,571,Client Hello
236,7.414332451,34.120.115.102,142.250.192.46,TCP,60,443  >  42686 [ACK] Seq=1 Ack=518 Win=64240 Len=0
237,7.418107644,52.39.96.8,142.250.192.46,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
238,7.418603187,142.250.192.46,52.39.96.8,TLSv1.2,681,Application Data
239,7.418863247,52.39.96.8,142.250.192.46,TCP,60,443  >  51756 [ACK] Seq=3558 Ack=1271 Win=64240 Len=0
240,7.427444226,142.250.194.67,142.250.192.46,OCSP,818,Response
241,7.427477222,142.250.192.46,142.250.194.67,TCP,54,38634  >  80 [ACK] Seq=419 Ack=765 Win=63476 Len=0
242,7.438216408,142.250.192.46,172.217.167.42,TLSv1.3,118,"Change Cipher Spec, Application Data"
243,7.43851452,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=4681 Ack=582 Win=64240 Len=0
244,7.439632009,142.250.192.46,172.217.167.42,TLSv1.3,224,Application Data
245,7.439808591,142.250.192.46,172.217.167.42,TLSv1.3,663,Application Data
246,7.439973493,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=4681 Ack=752 Win=64240 Len=0
247,7.439973673,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=4681 Ack=1361 Win=64240 Len=0
248,7.476820571,34.102.187.140,142.250.192.46,QUIC,70,"Protected Payload (KP0), DCID=ada950"
249,7.497974029,172.217.167.42,142.250.192.46,TLSv1.3,668,"Application Data, Application Data"
250,7.497994911,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1361 Ack=5295 Win=62780 Len=0
251,7.498774734,142.250.192.46,172.217.167.42,TLSv1.3,85,Application Data
252,7.498983569,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=5295 Ack=1392 Win=64240 Len=0
253,7.50839147,172.217.167.42,142.250.192.46,TLSv1.3,85,Application Data
254,7.522782586,34.120.115.102,142.250.192.46,TLSv1.3,4593,"Server Hello, Change Cipher Spec, Application Data"
255,7.52285216,142.250.192.46,34.120.115.102,TCP,54,42702  >  443 [ACK] Seq=518 Ack=4540 Win=61320 Len=0
256,7.529555964,34.120.115.102,142.250.192.46,TLSv1.3,1466,"Server Hello, Change Cipher Spec"
257,7.529599124,142.250.192.46,34.120.115.102,TCP,54,42686  >  443 [ACK] Seq=518 Ack=1413 Win=63540 Len=0
258,7.53321693,34.120.115.102,142.250.192.46,TCP,2974,"443  >  42686 [PSH, ACK] Seq=1413 Ack=518 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
259,7.533271938,142.250.192.46,34.120.115.102,TCP,54,42686  >  443 [ACK] Seq=518 Ack=4333 Win=62780 Len=0
260,7.536977515,142.250.192.46,23.48.226.75,OCSP,469,Request
261,7.537896705,23.48.226.75,142.250.192.46,TCP,60,80  >  59604 [ACK] Seq=928 Ack=831 Win=64240 Len=0
262,7.550118314,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=5326 Win=62780 Len=0
263,7.555935854,34.120.115.102,142.250.192.46,TLSv1.3,261,Application Data
264,7.555971105,142.250.192.46,34.120.115.102,TCP,54,42686  >  443 [ACK] Seq=518 Ack=4540 Win=62780 Len=0
265,7.5631794,142.250.192.46,23.48.226.75,OCSP,469,Request
266,7.563385949,23.48.226.75,142.250.192.46,TCP,60,80  >  59610 [ACK] Seq=928 Ack=831 Win=64240 Len=0
267,7.616389493,172.217.167.42,142.250.192.46,TLSv1.3,382,Application Data
268,7.616422386,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=5654 Win=62780 Len=0
269,7.617470032,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
270,7.617503382,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=7034 Win=62780 Len=0
271,7.622072416,172.217.167.42,142.250.192.46,TLSv1.3,2814,"Application Data, Application Data"
272,7.622089864,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=9794 Win=62780 Len=0
273,7.647465757,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
274,7.647485511,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=11174 Win=62780 Len=0
275,7.654183326,fe80::20c:29ff:feb0:abae,ff02::2,ICMPv6,62,Router Solicitation
276,7.660991343,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
277,7.661010308,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=12554 Win=62780 Len=0
278,7.663952407,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
279,7.6639653,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=13934 Win=62780 Len=0
280,7.668678567,192.168.149.1,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
281,7.676225167,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
282,7.67627425,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=15314 Win=62780 Len=0
283,7.686989424,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
284,7.687007893,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=16694 Win=62780 Len=0
285,7.697266356,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
286,7.697284452,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=18074 Win=62780 Len=0
287,7.709207497,52.39.96.8,142.250.192.46,TLSv1.2,212,Application Data
288,7.709761683,172.217.167.42,142.250.192.46,TLSv1.3,2974,"Application Data, Application Data"
289,7.709776783,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=20994 Win=62780 Len=0
290,7.717691179,142.250.192.46,52.39.96.8,TLSv1.2,200,Application Data
291,7.717925233,52.39.96.8,142.250.192.46,TCP,60,443  >  51756 [ACK] Seq=3716 Ack=1417 Win=64240 Len=0
292,7.733829,172.217.167.42,142.250.192.46,TLSv1.3,463,Application Data
293,7.73384751,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=21403 Win=62780 Len=0
294,7.742561455,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
295,7.742580911,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=22783 Win=62780 Len=0
296,7.753302332,23.48.226.75,142.250.192.46,OCSP,981,Response
297,7.753331662,142.250.192.46,23.48.226.75,TCP,54,59604  >  80 [ACK] Seq=831 Ack=1855 Win=63963 Len=0
298,7.754584217,142.250.192.46,34.120.115.102,TLSv1.3,118,"Change Cipher Spec, Application Data"
299,7.754774014,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=4540 Ack=582 Win=64240 Len=0
300,7.755056345,142.250.192.46,34.120.115.102,TLSv1.3,224,Application Data
301,7.755122524,142.250.192.46,34.120.115.102,TLSv1.3,396,Application Data
302,7.755126952,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=4540 Ack=752 Win=64240 Len=0
303,7.755224344,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=4540 Ack=1094 Win=64240 Len=0
304,7.755593544,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
305,7.755601731,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=24163 Win=62780 Len=0
306,7.770213111,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
307,7.774978369,23.48.226.75,142.250.192.46,OCSP,981,Response
308,7.774995912,142.250.192.46,23.48.226.75,TCP,54,59610  >  80 [ACK] Seq=831 Ack=1855 Win=63963 Len=0
309,7.777275736,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
310,7.777289705,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=26923 Win=62780 Len=0
311,7.778213161,142.250.192.46,34.120.115.102,TLSv1.3,118,"Change Cipher Spec, Application Data"
312,7.778415655,34.120.115.102,142.250.192.46,TCP,60,443  >  42686 [ACK] Seq=4540 Ack=582 Win=64240 Len=0
313,7.778670544,142.250.192.46,34.120.115.102,TLSv1.3,241,Application Data
314,7.778845528,34.120.115.102,142.250.192.46,TCP,60,443  >  42686 [ACK] Seq=4540 Ack=769 Win=64240 Len=0
315,7.778966786,142.250.192.46,34.120.115.102,TLSv1.3,212,Application Data
316,7.779129938,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=4540 Ack=1252 Win=64240 Len=0
317,7.796079304,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
318,7.799143959,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
319,7.799160351,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=29683 Win=62780 Len=0
320,7.816341759,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
321,7.825140607,34.120.115.102,142.250.192.46,TLSv1.3,640,"Application Data, Application Data"
322,7.825178871,142.250.192.46,34.120.115.102,TCP,54,42702  >  443 [ACK] Seq=1252 Ack=5126 Win=62780 Len=0
323,7.827654107,142.250.192.46,34.120.115.102,TLSv1.3,85,Application Data
324,7.827948235,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=5126 Ack=1283 Win=64240 Len=0
325,7.829198739,34.120.115.102,142.250.192.46,TLSv1.3,224,"Application Data, Application Data"
326,7.829198882,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
327,7.829216599,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=32443 Win=62780 Len=0
328,7.830277547,142.250.192.46,34.120.115.102,TLSv1.3,93,Application Data
329,7.830354975,34.120.115.102,142.250.192.46,TCP,60,443  >  42702 [ACK] Seq=5296 Ack=1322 Win=64240 Len=0
330,7.831388135,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
331,7.843204215,34.120.115.102,142.250.192.46,TLSv1.3,640,"Application Data, Application Data"
332,7.843219587,142.250.192.46,34.120.115.102,TCP,54,42686  >  443 [ACK] Seq=769 Ack=5126 Win=62780 Len=0
333,7.843935493,142.250.192.46,34.120.115.102,TLSv1.3,78,Application Data
334,7.844006392,142.250.192.46,34.120.115.102,TCP,54,"42686  >  443 [FIN, ACK] Seq=793 Ack=5126 Win=62780 Len=0"
335,7.844063615,34.120.115.102,142.250.192.46,TCP,60,443  >  42686 [ACK] Seq=5126 Ack=793 Win=64240 Len=0
336,7.84406373,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
337,7.844071786,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=35203 Win=62780 Len=0
338,7.844125018,34.120.115.102,142.250.192.46,TCP,60,443  >  42686 [ACK] Seq=5126 Ack=794 Win=64239 Len=0
339,7.856157464,34.120.115.102,142.250.192.46,TLSv1.3,146,Application Data
340,7.8561577,34.120.115.102,142.250.192.46,TCP,60,"443  >  42686 [FIN, PSH, ACK] Seq=5126 Ack=794 Win=64239 Len=0"
341,7.856186978,142.250.192.46,34.120.115.102,TCP,54,42686  >  443 [ACK] Seq=794 Ack=5127 Win=62780 Len=0
342,7.85615773,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
343,7.866842191,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
344,7.866860259,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=37963 Win=62780 Len=0
345,7.877864152,172.217.167.42,142.250.192.46,TLSv1.3,173,Application Data
346,7.878059927,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=38082 Win=62780 Len=0
347,7.879872415,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
348,7.890841436,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
349,7.890870626,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=40842 Win=62780 Len=0
350,7.897506154,142.250.192.46,34.120.115.102,TCP,54,42702  >  443 [ACK] Seq=1322 Ack=5388 Win=62780 Len=0
351,7.901660651,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
352,7.913848388,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
353,7.913869919,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=43602 Win=62780 Len=0
354,7.924550751,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
355,7.934803075,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
356,7.934822574,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=46362 Win=62780 Len=0
357,7.946041833,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
358,7.957251426,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
359,7.957272497,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=49122 Win=62780 Len=0
360,7.974237188,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
361,7.979285557,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
362,7.979304799,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=51882 Win=62780 Len=0
363,7.990511753,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
364,8.001715113,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
365,8.00174932,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=54642 Win=62780 Len=0
366,8.009231676,52.39.96.8,142.250.192.46,TLSv1.2,253,Application Data
367,8.009232224,172.217.167.42,142.250.192.46,TLSv1.3,1553,"Application Data, Application Data"
368,8.009325446,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=56141 Win=62780 Len=0
369,8.021605193,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
370,8.02174337,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=57521 Win=62780 Len=0
371,8.023609719,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
372,8.042281135,172.217.167.42,142.250.192.46,TLSv1.3,2814,"Application Data, Application Data"
373,8.042383025,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=61661 Win=62780 Len=0
374,8.049202465,172.217.167.42,142.250.192.46,TLSv1.3,1434,Application Data
375,8.049280471,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1392 Ack=63041 Win=62780 Len=0
376,8.049781699,142.250.192.46,52.39.96.8,TCP,54,51756  >  443 [ACK] Seq=1417 Ack=3915 Win=62780 Len=0
377,8.052435254,172.217.167.42,142.250.192.46,TLSv1.3,983,"Application Data, Application Data"
378,8.052580211,142.250.192.46,172.217.167.42,TLSv1.3,93,Application Data
379,8.052861104,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=63970 Ack=1431 Win=64240 Len=0
380,8.053177744,142.250.192.46,172.217.167.42,TLSv1.3,78,Application Data
381,8.053239735,142.250.192.46,172.217.167.42,TCP,54,"52706  >  443 [FIN, ACK] Seq=1455 Ack=63970 Win=62780 Len=0"
382,8.053281125,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=63970 Ack=1455 Win=64240 Len=0
383,8.053430832,172.217.167.42,142.250.192.46,TCP,60,443  >  52706 [ACK] Seq=63970 Ack=1456 Win=64239 Len=0
384,8.057696364,142.250.192.46,34.102.187.140,TCP,74,49010  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=841073757 TSecr=0 WS=128
385,8.067569308,172.217.167.42,142.250.192.46,TCP,60,"443  >  52706 [FIN, PSH, ACK] Seq=63970 Ack=1456 Win=64239 Len=0"
386,8.067591516,142.250.192.46,172.217.167.42,TCP,54,52706  >  443 [ACK] Seq=1456 Ack=63971 Win=62780 Len=0
387,8.067569732,34.102.187.140,142.250.192.46,TCP,60,"443  >  49010 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
388,8.067667064,142.250.192.46,34.102.187.140,TCP,54,49010  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
389,8.067995893,142.250.192.46,34.102.187.140,TLSv1.2,272,Client Hello
390,8.068320671,34.102.187.140,142.250.192.46,TCP,60,443  >  49010 [ACK] Seq=1 Ack=219 Win=64240 Len=0
391,8.186493598,34.102.187.140,142.250.192.46,TLSv1.2,1514,Server Hello
392,8.186526137,142.250.192.46,34.102.187.140,TCP,54,49010  >  443 [ACK] Seq=219 Ack=1461 Win=62780 Len=0
393,8.186664709,34.102.187.140,142.250.192.46,TCP,1418,"443  >  49010 [PSH, ACK] Seq=1461 Ack=219 Win=64240 Len=1364 [TCP segment of a reassembled PDU]"
394,8.18668042,142.250.192.46,34.102.187.140,TCP,54,49010  >  443 [ACK] Seq=219 Ack=2825 Win=62780 Len=0
395,8.189534637,34.102.187.140,142.250.192.46,TLSv1.2,675,"Certificate, Server Key Exchange, Server Hello Done"
396,8.189548384,142.250.192.46,34.102.187.140,TCP,54,49010  >  443 [ACK] Seq=219 Ack=3446 Win=62780 Len=0
397,8.190848065,142.250.192.46,34.102.187.140,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
398,8.191071277,34.102.187.140,142.250.192.46,TCP,60,443  >  49010 [ACK] Seq=3446 Ack=312 Win=64240 Len=0
399,8.251844493,34.102.187.140,142.250.192.46,TLSv1.2,418,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
400,8.252721601,142.250.192.46,34.102.187.140,TLSv1.2,248,Application Data
401,8.252924155,34.102.187.140,142.250.192.46,TCP,60,443  >  49010 [ACK] Seq=3810 Ack=506 Win=64240 Len=0
402,8.253025103,142.250.192.46,34.102.187.140,TLSv1.2,85,Encrypted Alert
403,8.25308962,34.102.187.140,142.250.192.46,TCP,60,443  >  49010 [ACK] Seq=3810 Ack=537 Win=64240 Len=0
404,8.253144119,142.250.192.46,34.102.187.140,TCP,54,"49010  >  443 [FIN, ACK] Seq=537 Ack=3810 Win=62780 Len=0"
405,8.253348366,34.102.187.140,142.250.192.46,TCP,60,443  >  49010 [ACK] Seq=3810 Ack=538 Win=64239 Len=0
406,8.255372863,34.102.187.140,142.250.192.46,TCP,60,"443  >  49010 [FIN, PSH, ACK] Seq=3810 Ack=538 Win=64239 Len=0"
407,8.255405509,142.250.192.46,34.102.187.140,TCP,54,49010  >  443 [ACK] Seq=538 Ack=3811 Win=62780 Len=0
408,8.264335615,117.18.237.29,142.250.192.46,OCSP,916,Response
409,8.264439809,142.250.192.46,117.18.237.29,TCP,54,58096  >  80 [ACK] Seq=417 Ack=863 Win=63788 Len=0
410,8.266202755,142.250.192.46,34.102.187.140,TLSv1.3,118,"Change Cipher Spec, Application Data"
411,8.266410795,34.102.187.140,142.250.192.46,TCP,60,443  >  49000 [ACK] Seq=3525 Ack=582 Win=64240 Len=0
412,8.266920161,142.250.192.46,34.102.187.140,TLSv1.3,241,Application Data
413,8.267167334,34.102.187.140,142.250.192.46,TCP,60,443  >  49000 [ACK] Seq=3525 Ack=769 Win=64240 Len=0
414,8.326723609,34.102.187.140,142.250.192.46,TLSv1.3,640,"Application Data, Application Data"
415,8.326745399,142.250.192.46,34.102.187.140,TCP,54,49000  >  443 [ACK] Seq=769 Ack=4111 Win=62780 Len=0
416,8.328451984,142.250.192.46,34.102.187.140,TLSv1.3,78,Application Data
417,8.328612997,142.250.192.46,34.102.187.140,TCP,54,"49000  >  443 [FIN, ACK] Seq=793 Ack=4111 Win=62780 Len=0"
418,8.328651628,34.102.187.140,142.250.192.46,TCP,60,443  >  49000 [ACK] Seq=4111 Ack=793 Win=64240 Len=0
419,8.328764515,34.102.187.140,142.250.192.46,TCP,60,443  >  49000 [ACK] Seq=4111 Ack=794 Win=64239 Len=0
420,8.331280273,34.102.187.140,142.250.192.46,TLSv1.3,85,Application Data
421,8.331300193,142.250.192.46,34.102.187.140,TCP,54,49000  >  443 [RST] Seq=794 Win=0 Len=0
422,8.684697777,VMware_c0:00:08,Broadcast,ARP,60,Who has 192.168.149.2? Tell 192.168.149.1
423,8.684698094,192.168.149.1,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
424,9.51008858,VMware_c0:00:08,Broadcast,ARP,60,Who has 192.168.149.2? Tell 192.168.149.1
425,10.50423735,VMware_c0:00:08,Broadcast,ARP,60,Who has 192.168.149.2? Tell 192.168.149.1
426,11.28334056,142.250.192.46,192.168.149.2,DNS,87,Standard query 0xeea0 A shavar.services.mozilla.com
427,11.28341179,142.250.192.46,192.168.149.2,DNS,87,Standard query 0xafa2 AAAA shavar.services.mozilla.com
428,11.69324586,VMware_c0:00:08,Broadcast,ARP,60,Who has 192.168.149.2? Tell 192.168.149.1
429,12.06305265,192.168.149.2,142.250.192.46,DNS,219,Standard query response 0xeea0 A shavar.services.mozilla.com CNAME shavar.prod.mozaws.net A 35.82.2.166 A 52.88.11.165 A 52.36.92.75 A 35.163.90.214 A 52.35.225.239 A 34.215.6.110
430,12.06315267,192.168.149.2,142.250.192.46,DNS,205,Standard query response 0xafa2 AAAA shavar.services.mozilla.com CNAME shavar.prod.mozaws.net SOA ns-1260.awsdns-29.org
431,12.06442637,142.250.192.46,35.82.2.166,TCP,74,45248  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=139659944 TSecr=0 WS=128
432,12.07118131,35.82.2.166,142.250.192.46,TCP,60,"443  >  45248 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
433,12.0712373,142.250.192.46,35.82.2.166,TCP,54,45248  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
434,12.07372409,142.250.192.46,35.82.2.166,TLSv1.2,571,Client Hello
435,12.07395069,35.82.2.166,142.250.192.46,TCP,60,443  >  45248 [ACK] Seq=1 Ack=518 Win=64240 Len=0
436,12.38634893,142.250.192.46,192.168.149.2,DNS,70,Standard query 0xdfd8 A google.com
437,12.38642505,142.250.192.46,192.168.149.2,DNS,70,Standard query 0xbbda AAAA google.com
438,12.40876232,142.250.192.46,192.168.149.2,DNS,74,Standard query 0xc69a A www.google.com
439,12.40890483,142.250.192.46,192.168.149.2,DNS,74,Standard query 0x359f AAAA www.google.com
440,12.49540723,VMware_c0:00:08,Broadcast,ARP,60,Who has 192.168.149.2? Tell 192.168.149.1
441,12.55750702,fe80::807f:e893:8c8c:84d4,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
442,12.55750733,192.168.149.1,224.0.0.22,IGMPv3,60,Membership Report / Leave group 224.0.0.252
443,12.56421459,fe80::807f:e893:8c8c:84d4,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
444,12.56421499,192.168.149.1,224.0.0.22,IGMPv3,60,Membership Report / Join group 224.0.0.252 for any sources
445,12.56624438,192.168.149.1,224.0.0.251,MDNS,81,"Standard query 0x0000 ANY DESKTOP-74DCU1E.local, ""QM"" question"
446,12.56644933,fe80::807f:e893:8c8c:84d4,ff02::fb,MDNS,101,"Standard query 0x0000 ANY DESKTOP-74DCU1E.local, ""QM"" question"
447,12.56713296,fe80::807f:e893:8c8c:84d4,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::807f:e893:8c8c:84d4 A 192.168.149.1
